text,label,uuid,label_id
show me all flights from atlanta to san francisco which leave the day after tomorrow after 5 o'clock pm,flight,b9d624f5-0db1-476e-abe8-4709f93ec033,0
what airline uses the code hp,airline,eedefde5-aae0-4185-b7bf-2e819340da62,4
can you show me flights from baltimore to dallas,flight,de3893cc-642e-4b06-aa35-183fc31a0143,0
now i need flight information leaving atlanta and arriving in baltimore in the afternoon,flight,6cc91286-2847-4477-97d9-ee90f013b258,0
i need information on flights leaving dallas arriving in boston leaving dallas early in the morning,flight,b502ead7-1a60-4500-8b4f-c9c5f8de3b6d,0
tell me about ground transportation at toronto,ground_service,ae8f7366-4965-4393-b860-610642d4b9c6,2
i would like a flight from denver to pittsburgh,flight,3590c788-a152-4168-8870-2c47b30f9f37,0
i would like to book a flight on june first from los angeles to pittsburgh in the late afternoon,flight,6a4da701-14a4-40e5-b413-4a09f6c76a42,0
how many daily us air flights are there between philadelphia and pittsburgh,quantity,f93c630d-37f1-4fd0-8335-21b55d8b3052,3
which airlines fly between boston and philadelphia,airline,64361efd-0306-4e4a-8c10-391260943b5c,4
how many united flights are there to san francisco,quantity,36113fd2-31fe-4d7f-aadf-a4eef788fa96,3
what airlines and the price one way from atlanta to denver,flight+airfare,3fe0ebfe-1061-4e2c-afe1-a5bee25b38d7,21
show me the afternoon flights from washington to boston,flight,35902ccf-74fe-4b76-bab5-0b670f9f87f9,0
can you show me fares for december sixteenth from oakland to dallas one way only,airfare,547b53de-aa6b-4345-bf07-e353e50df404,1
show me all flights from pittsburgh to oakland that arrive after 10 am,flight,7b0747e5-fd93-40af-8346-2dfb554cd573,0
is there a limousine service available from the pittsburgh airport,ground_service,6033a316-af20-43f2-a63c-8c5a7a4db9a8,2
show me the cheapest one way tickets from atlanta to dallas,airfare,6718b6a3-d35d-47b7-89b6-429775e2fd8c,1
which flights from memphis to tacoma also stop in los angeles,flight,f3b935a2-7518-4f0b-84c5-c723ba690dab,0
show me the cheapest flights from san francisco to philadelphia,flight,a90bf0c3-0154-4322-8386-9f1790b92d11,0
i want to find the first flight from baltimore to boston that serves a meal,flight,05490675-a618-46c0-ad6b-34e9f2979c64,0
flights from st. paul to houston,flight,86c5c021-1f30-43e0-94ff-c652714229f0,0
what economy flights are available from dallas to baltimore on december seventeenth,flight,967b228e-28f5-48f3-8f74-b67dba2b7677,0
show me flights going from boston to denver arriving on wednesday morning,flight,b4cd8389-02f1-4639-990e-95209a5f606c,0
i would like the day name for flight from washington to philadelphia,day_name,36cbbaf7-c812-42ea-a9d6-1dbbe8a37e12,7
does delta airlines fly from boston to washington dc,flight,19f256a5-11cb-4fb2-b8fe-982c238cfe1e,0
price of flight from nashville to cleveland,airfare,45cf94b1-1a9e-4c9c-9943-596e6e86bbde,1
i would like information on flights leaving early monday morning from atlanta to baltimore,flight,947530bd-99c4-41bf-98c2-035fb6bf3858,0
what is the ground transportation available in boston,ground_service,ab904d7b-44ce-4ee8-abd3-681d6907a97a,2
can you list all flights between milwaukee and chicago,flight,76d414fc-1d36-43de-ae60-12838a7f6119,0
i would like to find flights from columbus to minneapolis on monday june fourteenth early in the morning or in the evening sunday june thirteenth thank you,flight,4bd29376-70dd-4dd3-94f4-b16eb8ff861b,0
what are the fares between new york and la on monday morning,airfare,2037114f-5663-4413-884a-0e44812a3c06,1
show me flights from boston to washington on monday,flight,833bf8a3-263e-4c0b-99b8-c5cde7498bb0,0
what are the coach fares for flights from newark to la leaving after 3 pm,airfare,587c73f9-30bf-43a4-b14f-b65965b4e094,1
show me the aircraft that canadian airlines uses,aircraft,b8a8ccad-3e83-49e6-b90e-02a1c90d2661,8
okay i need to see economy flights on united between dallas and baltimore,flight,34ab95d8-2445-4816-8aee-feb1f73dfe76,0
what are the flights from chicago to indianapolis,flight,841b2b1b-ab95-40eb-ade2-f54d2a4aa5b0,0
show me the flights on continental from indianapolis to san diego in the afternoon tomorrow,flight,fc5ceb72-1537-4328-ad4b-53c28980851a,0
please show me the flights from atlanta to denver,flight,5a5ff5af-7084-4181-bcc0-2c4934edd908,0
baltimore to philadelphia,flight,8b7e9e49-87b7-4e22-a673-39267cec4044,0
does any airline have an afternoon flight from atlanta to boston,airline,bd0f8a83-2116-4e6c-84d4-813fc8921bfe,4
philadelphia to dallas arriving before 1 in the afternoon,flight,79206e73-6596-4d59-8f39-dcec676e768f,0
i 'd like to fly round trip from boston to pittsburgh,flight,cedd8994-d981-49ed-9805-212ba2c5bc0c,0
show me all flights from philadelphia to boston on monday which serve a meal and arrive before noon,flight,facb44b6-b3dc-4344-86c1-cc2c9e145142,0
which flights are between boston and baltimore washington,flight,568316ce-6ad4-4b0c-8a16-a7473854fe7b,0
what 's the last flight from atlanta to boston,flight,d8346509-a26f-4198-a322-e6fa552b2d7c,0
show me the flights from st. petersburg to toronto that leave monday,flight,26848e60-fa01-4af3-b846-8b14ed73cab7,0
are there any direct flights from atlanta to philadelphia arriving in philadelphia about 12 noon,flight,9feb40c2-50d5-4481-9f41-0c5df6576f44,0
please inform me the type of aircraft used on a flight from atlanta to denver before 12 o'clock noon,aircraft,c6b6f1c9-1bf4-448d-b133-4b29c142e470,8
show me all flights from phoenix to milwaukee on american airlines on wednesday,flight,edecc1b1-7dfa-4c25-85e6-48b25530afd9,0
only show continental flights,flight,8c919e76-6248-40a1-9d4f-bece87dcd93f,0
flight from nashville back to milwaukee,flight,9d40e6fe-926a-4d4e-b1f4-605e7d78742d,0
all flights and fares from denver to pittsburgh on us air number 1039 on a thursday,flight+airfare,15f3cc46-36cd-44c2-a999-6432e39373df,21
what type of airplane is an m80,aircraft,f33f9aee-85d1-4c78-977e-6546a1dfed92,8
show me all flights from philadelphia to atlanta that leave after 5 pm on wednesday,flight,667d8513-cd12-4a25-88cb-50c514fe2d1c,0
i want a cheap from denver to atlanta,flight,5ae39620-3151-43b9-8bbc-97552cbad093,0
what flights go from san francisco to washington via indianapolis,flight,8464c991-b921-4b0c-9d5e-758129fb3072,0
on november twenty third of this year 1991 i 'd like to fly from atlanta to denver and i 'd like to fly on delta,flight,2097209e-e72c-4f26-943d-2c85deaa2c2c,0
is there a flight from boston to san francisco making a stopover in dallas fort worth,flight,eba77e1c-07fd-42d4-b18a-60766d8dfd87,0
morning flight from dallas to atlanta,flight,f863b718-ea4b-4aa9-8faa-9c6774f3ae5b,0
i want to make a round trip flight from washington to san francisco and return,flight,38355fc0-78f9-4028-ae11-c020426495fc,0
what types of ground transportation are there to san francisco airport,ground_service,bb999141-ac79-4ab7-b6a5-7e75e8fd3533,2
show me all flights from boston to denver which arrive in denver wednesday before 6,flight,9945ec9d-5a37-4791-9926-542c36f831fe,0
flights between new york and miami,flight,675bfc85-b57b-4c67-aaaf-f0671b5a2d0c,0
i need information on a flight from san francisco to atlanta that would stop in fort worth,flight,935ea1eb-d2da-4b36-8d77-600ce871548f,0
tell me about flights from salt lake city to st. petersburg,flight,7dc86f77-66a7-4680-a937-35a4b7afe9e6,0
from philadelphia to toronto,flight,92ae7a83-4ad8-4dd9-a78b-d967eeee5c59,0
list flights from pittsburgh to atlanta on the evening of august sixth,flight,d6cd4808-217c-4e2e-bd99-5f605bebd537,0
can you list all flights from washington to toronto,flight,bb3abd9d-f6a8-4412-b8cf-72c954f729b5,0
show me the flights from tacoma to miami after 6 pm,flight,1aca70b6-0d82-4e9c-b47c-ba5152008190,0
show me one way flights from milwaukee to orlando wednesday,flight,bb063ffd-1508-40f9-890e-23fdc2e443f3,0
what are the coach fares for flights from charlotte to newark tuesday evening,airfare,deae93b1-7be9-49f9-89ac-9ddc7ef64734,1
find travel arrangements for a round trip flight from dallas to pittsburgh,flight,07f1b49f-09b3-4091-8215-cff861dc877d,0
what is the fare going from boston to dallas fort worth one way on november seventh,airfare,96d7a102-d962-45f0-a9af-4c32d14b42de,1
is there an afternoon flight from charlotte to minneapolis around 2 pm,flight,7458b786-af1c-484d-ae0a-550d2bc941d9,0
what types of aircraft can i get a first class ticket from philadelphia to dallas,aircraft,80f38dda-49f0-4dd0-b5b0-7e68bb2dedfd,8
flights from kansas city to cleveland,flight,5b52b3c3-9146-42ff-a1db-5a1c314989b4,0
anything from baltimore or washington with a stopover in denver going to san francisco,flight,6294aa0d-bd79-4c20-817c-6f10f0236402,0
i want a flight from philadelphia to dallas that at least has one stop,flight,a0379fa6-d1e4-4069-8f1f-29ddfc5c6524,0
i would like a list of round trip flights between indianapolis and orlando florida for the twenty seventh and the twenty eighth of december,flight,cc99827c-1a09-4f5d-9b6f-0640891661b1,0
us air next wednesday from cleveland to miami,flight,ca5d7af0-e1b0-4533-8173-857670b28f14,0
flights from boston to pittsburgh,flight,8f26bcc0-9070-4c87-8928-b0daded58806,0
i would like a flight from philadelphia to san francisco,flight,5d681731-6264-4050-9de6-d969ad511ef8,0
what flights on united leave la guardia for san jose and arrive around 10 pm,flight,5bfbed68-b856-4d66-b187-9544e46b9518,0
what flights does delta have from denver to dallas after 5,flight,4f2ee83f-b6c9-4754-a500-236fe4644356,0
list all daily flights between boston and oakland as well as boston and oakland using american airline,flight,b987ab03-2ee5-4e80-b9bb-0f9dd72b7a40,0
what 's the earliest flight from boston to bwi that serves dinner,flight,d2a4fde7-6333-4b43-bde6-64fb16d97eff,0
what are the flights from boston to denver on tuesday october fifteenth,flight,105d7ceb-414f-4917-9053-13ae5ce8d997,0
airports in new york,airport,7904e49f-b0f2-4521-86eb-6daa376d6727,13
i want to fly from philadelphia to dallas to san francisco on monday july eighth,flight,56c748c9-af96-4042-bf2d-85940a9a1d5e,0
show me flights from all airports to love field,flight,30b1c3f4-f72a-44fc-87fc-54e79fc479dc,0
what is the cheapest coach fare from dallas to denver round trip,airfare,0bbc0934-73a2-4219-ad11-0beff449a737,1
which of the flights from pittsburgh to baltimore on july twenty fifth 1991 carries the smallest number of passengers,flight,337ddba8-a4af-4f62-a437-7632db1af9ae,0
explain restriction ap 57,abbreviation,a843db40-2ee6-4c3e-a789-a001f661726b,6
tuesday morning flights between charlotte and baltimore,flight,5801df0b-b7dc-4949-87fa-c74abf3c12d6,0
show me the flights on american airlines from fort worth to denver on the evening of july eleventh,flight,49bf7f6a-e146-4faa-ae94-80ebd96cb5af,0
flights from atlanta to san francisco august second,flight,58a2d8c2-526b-4c49-a97c-31d40f6fc2d9,0
what are the cost of morning flights from atlanta to baltimore,airfare,1100f2c6-dde1-4db7-94a7-dfd00e59dd1e,1
i need a plane that arrives in san francisco by 9 o'clock pm on friday and leaves from baltimore,aircraft,b243b8b7-43bb-4b5a-ac6c-4b6680740306,8
list all round trip flights from orlando to kansas city,flight,a6527b16-07fc-4846-ad53-dc0e11ac6a3e,0
show me all flights from pittsburgh to baltimore tomorrow which serve a meal,flight,12dfceed-7ae9-4dd6-be81-85606cc2e23d,0
what flights leave after 7 pm from philadelphia to boston,flight,f765d8c7-be32-4849-aa65-cbf410288e46,0
show me all the flights from denver to baltimore arriving may tenth,flight,525eb252-c02a-4639-80be-b392d1889830,0
do you have an afternoon flight leaving in the afternoon going from boston to san francisco with a stopover in dallas,flight,23517e74-5c4a-4062-8666-6d6d17fccb12,0
is there limousine service available at baltimore airport,ground_service,f6edf395-9f8c-4446-aa1d-986d063f5e03,2
give me the latest northwest airlines flight from milwaukee to tacoma tomorrow,flight,3ad18c61-d342-4d2e-b3ac-e493fd2eec27,0
show me all flights from chicago to kansas city on thursday june seventeenth arriving in kansas city at around 7 o'clock in the evening,flight,616b4d48-3d9a-4eed-adb3-4825a9aa8afd,0
please give me the flights from denver to pittsburgh which leave in the morning on july second,flight,5d4873ca-28ef-4e94-ac4f-385b8046a1c8,0
information on flights from boston to washington,flight,c0861ddf-7d46-47c9-ad15-85b838ae3358,0
what is the last flight leaving san francisco going to washington on friday,flight,018a5492-2672-49f8-91ae-109887d60092,0
i need information on ground transportation between airport and downtown in the city of boston,ground_service,ccbdd7a5-f410-4da0-9b67-187fe70415a9,2
is there a round trip flight from atlanta to dallas via denver,flight,c098b645-6bf4-49e4-b86f-13e14c865745,0
where is mco,city,5ebcfd76-293f-449f-9bda-ba305ba3cba2,9
i want to go from denver to atlanta round trip and make a stop at pittsburgh may i have the cheapest fare,flight,bb15b237-15e4-480e-ba82-f262a0b58aa0,0
give me the earliest flight tomorrow on united airlines from st. petersburg to milwaukee,flight,2fa40032-e154-4317-81ca-02b39d3a29c3,0
tell me the flights from baltimore to dallas,flight,d96cd886-ad95-42db-918d-b90e588790f6,0
dallas to oakland monday,flight,a166c7d3-7887-4196-ade4-99bef3e05a97,0
please give me flight schedules from pittsburgh to philadelphia,flight,bdb46ffc-dad5-433b-bb04-22c96e33fe23,0
what is united airlines service between boston and san francisco,flight,ad404a85-1d97-4c95-9b7e-e21c802eba72,0
what are the cheapest round trip flights from denver to atlanta,flight,b94e5295-6368-461f-923f-f8f5a70f42ee,0
ground transportation in denver,ground_service,29a022fd-7401-41ea-b4b4-bd32d43ac9b5,2
what airlines service pittsburgh airport,airline,2f2558f4-e106-433b-8801-8cc4187c2151,4
what is the least expensive flight from atlanta to boston,flight,e3b6b9ca-1d55-463d-b9ff-b627e1abdb45,0
does dl stand for delta,abbreviation,6392a634-ec87-42ea-96da-1b601d76976f,6
give me all nonstops from new york city to las vegas that arrive on a sunday,flight,88257545-f619-4c0b-904a-930f0a937cea,0
what does code yn mean,abbreviation,d9ae8cec-b819-49df-95b9-14620116560f,6
what flights do you have leaving denver and arriving in san francisco,flight,be7fe6ce-5d13-4b7c-8aec-a2af0868bfed,0
show me all flights from pittsburgh to atlanta which leave after 5 o'clock pm tomorrow,flight,0844fc07-ddad-42dc-9c4c-c499858752f1,0
show me flights from pittsburgh to los angeles thursday evening,flight,bd4a5342-3c56-4b27-a051-9e26b448b11a,0
what are the rental car rates in san francisco,ground_fare,091e1b1f-4fc6-4a86-ad15-c5c7fe0bc9ae,11
are there any continental flights between dallas and boston,flight,0226a683-a07a-4777-b936-d87832c9dde4,0
show me the cheapest one way flights from dallas to san francisco leaving dallas after 4 pm,flight,9e536799-1e53-4e19-ad63-46b1a9d108fa,0
show me the evening flights from philadelphia to baltimore,flight,a2af0192-7b0d-48fb-b277-85c7d2702aed,0
information on first class round trip from pittsburgh to san francisco,flight,0a42b6ef-8b10-4b3f-a91d-fc6d90655ea5,0
i 'm interested in flying from boston to atlanta,flight,d0d6b3c7-fb6b-4a69-991b-1c707aa17c72,0
i need a flight from philadelphia to denver on sunday,flight,9f66cf5c-0866-46b3-9cff-b55ff027d80f,0
is there a flight on american airlines going from boston to san francisco on june twenty eighth,flight,e34e3010-0887-4c7f-87e1-4976e7e3a30c,0
what are connecting flights from chicago to seattle on june first,flight,02ae0832-bf16-4e50-86f1-b4906600caf5,0
